,t,ID,VA,PA,QA,VB,PB,QB,VC,PC,QC
2402,2022-11-09 14:25:00+11:00,B11,,0.0991328,-0.0140597,,,,,,
2403,2022-11-09 14:25:00+11:00,B12,,0.106084,0.0571407,,0.095676,0.019516,,-1.2074358,-0.1719804
2404,2022-11-09 14:25:00+11:00,B13,,-0.870656,0,,,,,,
2405,2022-11-09 14:25:00+11:00,B14,,0.4127632,0.3095724,,,,,,
2406,2022-11-09 14:25:00+11:00,B2,,0.0776499,-0.0728119,,,,,,
2407,2022-11-09 14:25:00+11:00,B3,,-1.64415,0,,-1.6758,0,,0.612017,0
2408,2022-11-09 14:25:00+11:00,B4,,0.0772092,-0.1768186,,,,,,
2409,2022-11-09 14:25:00+11:00,B5,,-2.4902982,1.1369436,,,,,,
2410,2022-11-09 14:25:00+11:00,B6,,1.29224,0,,,,,,
2411,2022-11-09 14:25:00+11:00,B7,,0.01449,0,,0.0449132,-0.0064503,,-0.4824274,0.0688506
2412,2022-11-09 14:25:00+11:00,B8,,0.6946576,-0.2938572,,,,,,
2413,2022-11-09 14:25:00+11:00,B9,,-1.1924283,-0.1697885,,0.009608,0,,0.2002329,-0.1449882
2414,2022-11-09 14:25:00+11:00,HOF,238.18,,,237.84,,,238.86,,
2415,2022-11-09 14:30:00+11:00,B1,,-1.433356,0,,-1.480183,0,,-1.45137,0
2416,2022-11-09 14:30:00+11:00,B10,,0.2206346,-0.1251539,,,,,,
2417,2022-11-09 14:30:00+11:00,B11,,0.1110885,-0.0157674,,,,,,
2418,2022-11-09 14:30:00+11:00,B12,,0.0948957,0.0587334,,0.00477,0,,-1.1936447,-0.1701462
2419,2022-11-09 14:30:00+11:00,B13,,-0.973841,-0.1388398,,,,,,
2420,2022-11-09 14:30:00+11:00,B14,,0.274833,0.090396,,,,,,
2421,2022-11-09 14:30:00+11:00,B2,,0.0764904,-0.0716184,,,,,,
2422,2022-11-09 14:30:00+11:00,B3,,-1.652286,0,,-1.678998,0,,0.86848,0
2423,2022-11-09 14:30:00+11:00,B4,,0.075524,-0.178294,,,,,,
2424,2022-11-09 14:30:00+11:00,B5,,-2.4668563,1.1262104,,,,,,
2425,2022-11-09 14:30:00+11:00,B6,,1.336875,0,,,,,,
2426,2022-11-09 14:30:00+11:00,B7,,0.004862,0,,-0.0456,0,,-0.298368,0.2874752
2427,2022-11-09 14:30:00+11:00,B8,,0.8121177,-0.2946915,,,,,,
2428,2022-11-09 14:30:00+11:00,B9,,-1.1822524,-0.1684008,,0.007221,0,,0.176381,-0.104617
2429,2022-11-09 14:30:00+11:00,HOF,239.56,,,238.56,,,239.93,,
2430,2022-11-09 14:35:00+11:00,B1,,-0.2628178,-0.1418536,,-0.3322615,-0.2406197,,-0.1768986,0.0855729
2431,2022-11-09 14:35:00+11:00,B10,,0.145912,-0.1616992,,,,,,
2432,2022-11-09 14:35:00+11:00,B11,,0.111042,-0.0157608,,,,,,
2433,2022-11-09 14:35:00+11:00,B12,,0.093412,0.0605,,0.01196,0,,-0.6312734,-0.1581773
2434,2022-11-09 14:35:00+11:00,B13,,-0.2815211,-0.1819321,,,,,,
2435,2022-11-09 14:35:00+11:00,B14,,0.282898,0.092928,,,,,,
2436,2022-11-09 14:35:00+11:00,B2,,0.0777462,-0.0729022,,,,,,
2437,2022-11-09 14:35:00+11:00,B3,,-1.646736,0,,-1.677679,0,,0.71162,0
2438,2022-11-09 14:35:00+11:00,B4,,0.0746304,-0.1762904,,,,,,
2439,2022-11-09 14:35:00+11:00,B5,,0.1747654,0.8328738,,,,,,
2440,2022-11-09 14:35:00+11:00,B6,,1.36416,0,,,,,,
2441,2022-11-09 14:35:00+11:00,B7,,0.009712,0,,0.234906,0,,-0.3804878,0.1109955
2442,2022-11-09 14:35:00+11:00,B8,,0.670446,-0.324632,,,,,,
2443,2022-11-09 14:35:00+11:00,B9,,-0.2518454,-0.1626146,,0.009552,0,,0.1788791,-0.1060987
2444,2022-11-09 14:35:00+11:00,HOF,240.34,,,239.63,,,240.67,,
2445,2022-11-09 14:40:00+11:00,B1,,-1.328448,0,,-1.373837,0,,-1.2447912,0.1774152
2446,2022-11-09 14:40:00+11:00,B10,,0.0709826,-0.1965672,,,,,,
2447,2022-11-09 14:40:00+11:00,B11,,0.0986752,-0.0139948,,,,,,
2448,2022-11-09 14:40:00+11:00,B12,,0.0135856,0.0101892,,0.00474,0,,-1.1832,-0.16872
2449,2022-11-09 14:40:00+11:00,B13,,-1.0067144,-0.1434304,,,,,,
2450,2022-11-09 14:40:00+11:00,B14,,0.2563968,0.082552,,,,,,
2451,2022-11-09 14:40:00+11:00,B2,,0.2613536,0.1428668,,,,,,
2452,2022-11-09 14:40:00+11:00,B3,,-1.648764,0,,-1.676224,0,,0.5471454,-0.3101364
2453,2022-11-09 14:40:00+11:00,B4,,0.0740376,-0.1748901,,,,,,
2454,2022-11-09 14:40:00+11:00,B5,,-2.3850496,1.3542592,,,,,,
2455,2022-11-09 14:40:00+11:00,B6,,1.354752,0,,,,,,
2456,2022-11-09 14:40:00+11:00,B7,,0.01215,0,,0.056525,-0.008075,,-0.59272,0
2457,2022-11-09 14:40:00+11:00,B8,,0.6903036,-0.3344328,,,,,,
2458,2022-11-09 14:40:00+11:00,B9,,-1.213752,-0.17304,,3.223836,0,,0.1895967,-0.0918396
2459,2022-11-09 14:40:00+11:00,HOF,239.14,,,238.23,,,239.87,,
2460,2022-11-09 14:50:00+11:00,B1,,-0.1242351,-0.1886355,,-0.1561104,-0.2779984,,-0.0435723,0.0566678
2461,2022-11-09 14:50:00+11:00,B10,,0.596568,0.173999,,,,,,
2462,2022-11-09 14:50:00+11:00,B11,,0.1019368,-0.0144956,,,,,,
2463,2022-11-09 14:50:00+11:00,B12,,0.0107775,0.0055085,,0.004682,0,,-0.1981824,-0.1855578
2464,2022-11-09 14:50:00+11:00,B13,,0.0270635,-0.2234535,,,,,,
2465,2022-11-09 14:50:00+11:00,B14,,0.3981952,0.2986464,,,,,,
2466,2022-11-09 14:50:00+11:00,B2,,0.2047373,0.1321117,,,,,,
2467,2022-11-09 14:50:00+11:00,B3,,-0.24624,-0.08088,,-0.3685566,-0.0924324,,1.869912,0
2468,2022-11-09 14:50:00+11:00,B4,,0.0759132,-0.1738506,,,,,,
2469,2022-11-09 14:50:00+11:00,B5,,-0.094751,0.2803243,,,,,,
2470,2022-11-09 14:50:00+11:00,B6,,1.414153,0,,,,,,
2471,2022-11-09 14:50:00+11:00,B7,,0.014346,0,,0,-0.035145,,0.2619162,0.1033942
2472,2022-11-09 14:50:00+11:00,B8,,0.7031752,-0.2995356,,,,,,
2473,2022-11-09 14:50:00+11:00,B9,,-0.1718598,-0.1470677,,3.090252,0,,0.2383128,-0.1014552
2474,2022-11-09 14:50:00+11:00,HOF,237.36,,,236.8,,,238.74,,
2475,2022-11-09 14:55:00+11:00,B1,,-0.134691,-0.179588,,-0.1695936,-0.2714432,,-0.059236,0.050504
2476,2022-11-09 14:55:00+11:00,B10,,0.5829487,0.1460283,,,,,,
2477,2022-11-09 14:55:00+11:00,B11,,0.108438,-0.0153912,,,,,,
2478,2022-11-09 14:55:00+11:00,B12,,0.008041,0.0049665,,0.011645,0,,-0.223254,-0.173328
2479,2022-11-09 14:55:00+11:00,B13,,0.1638945,-0.0234135,,,,,,
2480,2022-11-09 14:55:00+11:00,B14,,0.403324,0.291932,,,,,,
2481,2022-11-09 14:55:00+11:00,B2,,0.1966848,0.1269468,,,,,,
2482,2022-11-09 14:55:00+11:00,B3,,-0.227712,-0.074718,,-0.3553159,-0.0891206,,1.812736,0
2483,2022-11-09 14:55:00+11:00,B4,,0.0772564,-0.1719653,,,,,,
2484,2022-11-09 14:55:00+11:00,B5,,-0.1955598,0.2348556,,,,,,
2485,2022-11-09 14:55:00+11:00,B6,,1.43172,0,,,,,,
2486,2022-11-09 14:55:00+11:00,B7,,0.00946,0,,0.034935,0,,0.283382,-0.1829102
2487,2022-11-09 14:55:00+11:00,B8,,0.686556,-0.332514,,,,,,
2488,2022-11-09 14:55:00+11:00,B9,,-0.1888133,-0.1564317,,3.071744,0,,0.2328224,-0.1060844
2489,2022-11-09 14:55:00+11:00,HOF,235.52,,,234.81,,,236.4,,
2490,2022-11-09 15:00:00+11:00,B1,,-0.0463344,-0.2051952,,-0.120304,-0.283824,,0.025982,0.0529088
2491,2022-11-09 15:00:00+11:00,B10,,0.5582613,0.202623,,,,,,
2492,2022-11-09 15:00:00+11:00,B11,,0.166738,0.033814,,,,,,
2493,2022-11-09 15:00:00+11:00,B12,,0.0967285,0.054868,,0.011645,0,,-0.2068843,-0.1825866
2494,2022-11-09 15:00:00+11:00,B13,,0.182028,0,,,,,,
2495,2022-11-09 15:00:00+11:00,B14,,0.4022095,0.287798,,,,,,
2496,2022-11-09 15:00:00+11:00,B2,,0.1920306,0.1292014,,,,,,
2497,2022-11-09 15:00:00+11:00,B3,,-0.4345504,-0.0619092,,-0.5127934,-0.0730229,,1.5796506,-0.2251623
2498,2022-11-09 15:00:00+11:00,B4,,0.076424,-0.17009,,,,,,
2499,2022-11-09 15:00:00+11:00,B5,,-0.2369,0,,,,,,
2500,2022-11-09 15:00:00+11:00,B6,,1.486758,0,,,,,,
2501,2022-11-09 15:00:00+11:00,B7,,0.004726,0,,0.027936,0,,-0.2730744,0.0685032
2502,2022-11-09 15:00:00+11:00,B8,,0.7090287,-0.3229472,,,,,,
2503,2022-11-09 15:00:00+11:00,B9,,-0.1541592,-0.1486875,,3.077642,0,,0.114169,-0.2031502
2504,2022-11-09 15:00:00+11:00,HOF,235.62,,,234.93,,,236.34,,
2505,2022-11-09 15:05:00+11:00,B1,,-0.0354699,-0.2060073,,-0.1133136,-0.2846772,,0.043438,0.0429684
2506,2022-11-09 15:05:00+11:00,B10,,0.7032246,0.1001962,,,,,,
2507,2022-11-09 15:05:00+11:00,B11,,0.1635096,0.0331188,,,,,,
2508,2022-11-09 15:05:00+11:00,B12,,0.094,0.053345,,0.011565,0,,-0.2056276,-0.1702634
2509,2022-11-09 15:05:00+11:00,B13,,0.216384,0,,,,,,
2510,2022-11-09 15:05:00+11:00,B14,,0.2523025,0.0736958,,,,,,
2511,2022-11-09 15:05:00+11:00,B2,,0.191362,0.1235048,,,,,,
2512,2022-11-09 15:05:00+11:00,B3,,-0.1569762,-0.0761311,,-0.2190936,-0.0998196,,1.876984,0
2513,2022-11-09 15:05:00+11:00,B4,,0.0758664,-0.168849,,,,,,
2514,2022-11-09 15:05:00+11:00,B5,,0.1600731,0.4160079,,,,,,
2515,2022-11-09 15:05:00+11:00,B6,,1.517635,0,,,,,,
2516,2022-11-09 15:05:00+11:00,B7,,0.0047,0,,0,-0.032382,,0.5731125,0.0816075
2517,2022-11-09 15:05:00+11:00,B8,,0.7104888,-0.3237759,,,,,,
2518,2022-11-09 15:05:00+11:00,B9,,-0.159705,-0.1582854,,3.028894,0,,0.113296,-0.196224
2519,2022-11-09 15:05:00+11:00,HOF,234.02,,,233.72,,,235.24,,
2520,2022-11-09 15:10:00+11:00,B1,,-0.577663,0,,-0.6282919,-0.1574837,,-0.504691,0.183051
2521,2022-11-09 15:10:00+11:00,B10,,0.4389366,0.0626382,,,,,,
2522,2022-11-09 15:10:00+11:00,B11,,0.0973856,-0.0138119,,,,,,
2523,2022-11-09 15:10:00+11:00,B12,,0.0921881,0.0570459,,0.009376,0,,-1.1042299,-0.1573758
2524,2022-11-09 15:10:00+11:00,B13,,-1.0830105,-0.1543685,,,,,,
2525,2022-11-09 15:10:00+11:00,B14,,0.1140444,-0.1496532,,,,,,
2526,2022-11-09 15:10:00+11:00,B2,,0.1940052,0.1353693,,,,,,
2527,2022-11-09 15:10:00+11:00,B3,,-1.653912,0,,-1.656268,0,,0.7238,0
2528,2022-11-09 15:10:00+11:00,B4,,0.075008,-0.1718152,,,,,,
2529,2022-11-09 15:10:00+11:00,B5,,-2.5341325,1.5064335,,,,,,
2530,2022-11-09 15:10:00+11:00,B6,,0.249952,0,,,,,,
2531,2022-11-09 15:10:00+11:00,B7,,0.012035,0,,0.0432584,-0.0108146,,-0.254811,0.178038
2532,2022-11-09 15:10:00+11:00,B8,,2.7441054,-0.390279,,,,,,
2533,2022-11-09 15:10:00+11:00,B9,,-1.25391,-0.178605,,3.139068,0,,0.11045,-0.2021
2534,2022-11-09 15:10:00+11:00,HOF,236.38,,,236.06,,,237.48,,
2535,2022-11-09 15:15:00+11:00,B1,,-0.3730498,-0.1088263,,-0.4318272,-0.2090928,,-0.3109176,0.122982
2536,2022-11-09 15:15:00+11:00,B10,,1.0200062,0.1452793,,,,,,
2537,2022-11-09 15:15:00+11:00,B11,,0.102242,-0.014539,,,,,,
2538,2022-11-09 15:15:00+11:00,B12,,0.01202,0.0079332,,0.009392,0,,-1.0129095,-0.1442925
2539,2022-11-09 15:15:00+11:00,B13,,-0.9826923,-0.1400379,,,,,,
2540,2022-11-09 15:15:00+11:00,B14,,0.1090962,-0.1494666,,,,,,
2541,2022-11-09 15:15:00+11:00,B2,,0.1895046,0.1371859,,,,,,
2542,2022-11-09 15:15:00+11:00,B3,,-1.599392,0,,-1.617588,0,,0.645728,0
2543,2022-11-09 15:15:00+11:00,B4,,0.07504,-0.1718885,,,,,,
2544,2022-11-09 15:15:00+11:00,B5,,-2.362069,1.212638,,,,,,
2545,2022-11-09 15:15:00+11:00,B6,,0.25016,0,,,,,,
2546,2022-11-09 15:15:00+11:00,B7,,0.01204,0,,0.035235,0,,-0.490074,0
2547,2022-11-09 15:15:00+11:00,B8,,0.613571,-0.3143663,,,,,,
2548,2022-11-09 15:15:00+11:00,B9,,-1.152084,-0.1640595,,3.155545,0,,0.2232052,0.0559792
2549,2022-11-09 15:15:00+11:00,HOF,237.12,,,236.65,,,238.12,,
2550,2022-11-09 15:20:00+11:00,B1,,-0.3772261,-0.0946029,,-0.4300352,-0.1960182,,-0.3168801,0.1252017
2551,2022-11-09 15:20:00+11:00,B10,,0.351576,0,,,,,,
2552,2022-11-09 15:20:00+11:00,B11,,0.0960128,-0.0136172,,,,,,
2553,2022-11-09 15:20:00+11:00,B12,,0.2949024,-0.0860132,,0.009248,0,,-0.700686,-0.1756405
2554,2022-11-09 15:20:00+11:00,B13,,-1.0129095,-0.1442925,,,,,,
2555,2022-11-09 15:20:00+11:00,B14,,0.3829392,0.2872044,,,,,,
2556,2022-11-09 15:20:00+11:00,B2,,0.077425,-0.0703,,,,,,
2557,2022-11-09 15:20:00+11:00,B3,,-1.571858,0,,-1.594527,0,,0.6695172,-0.1359556
2558,2022-11-09 15:20:00+11:00,B4,,0.0335385,-0.1561275,,,,,,
2559,2022-11-09 15:20:00+11:00,B5,,-2.2342834,1.3284866,,,,,,
2560,2022-11-09 15:20:00+11:00,B6,,0.24339,0,,,,,,
2561,2022-11-09 15:20:00+11:00,B7,,0.009456,0,,0,-0.18528,,-0.4397778,-0.0626584
2562,2022-11-09 15:20:00+11:00,B8,,0.6685844,-0.3045592,,,,,,
2563,2022-11-09 15:20:00+11:00,B9,,-1.1370576,-0.1620584,,3.059532,0,,0.2243625,-0.1020675
2564,2022-11-09 15:20:00+11:00,HOF,233.3,,,232.97,,,234.3,,
2565,2022-11-09 15:25:00+11:00,B1,,-0.0514728,-0.2082742,,-0.1202258,-0.2926518,,0.0093405,0.0615515
2566,2022-11-09 15:25:00+11:00,B10,,0.33912,0,,,,,,
2567,2022-11-09 15:25:00+11:00,B11,,0.0975104,-0.0138296,,,,,,
2568,2022-11-09 15:25:00+11:00,B12,,0.4390026,-0.1100484,,0.0877548,0.0179284,,-0.1992536,-0.20332
2569,2022-11-09 15:25:00+11:00,B13,,0.0446182,-0.207582,,,,,,
2570,2022-11-09 15:25:00+11:00,B14,,0.369376,0.29631,,,,,,
2571,2022-11-09 15:25:00+11:00,B2,,0.0748893,-0.0702233,,,,,,
2572,2022-11-09 15:25:00+11:00,B3,,-0.2002104,-0.0853944,,-0.3234189,-0.1377656,,1.813736,0
2573,2022-11-09 15:25:00+11:00,B4,,0.0354246,-0.1651584,,,,,,
2574,2022-11-09 15:25:00+11:00,B5,,0.0146097,0.2430312,,,,,,
2575,2022-11-09 15:25:00+11:00,B6,,0.1885752,-0.0269053,,,,,,
2576,2022-11-09 15:25:00+11:00,B7,,0.004666,0,,0.036912,0,,0.39831,0
2577,2022-11-09 15:25:00+11:00,B8,,0.6836252,-0.311387,,,,,,
2578,2022-11-09 15:25:00+11:00,B9,,-0.1515536,-0.1503546,,3.141366,0,,0.2381624,-0.1013508
2579,2022-11-09 15:25:00+11:00,HOF,237.94,,,237.78,,,239.08,,
2580,2022-11-09 15:30:00+11:00,B1,,-0.2342016,-0.1573504,,-0.2985318,-0.2475396,,-0.1825434,0.0777141
2581,2022-11-09 15:30:00+11:00,B10,,0.419056,0,,,,,,
2582,2022-11-09 15:30:00+11:00,B11,,0.098176,-0.013924,,,,,,
2583,2022-11-09 15:30:00+11:00,B12,,0.5708378,-0.225618,,0.0911452,0.0186108,,-0.58224,-0.16982
2584,2022-11-09 15:30:00+11:00,B13,,-0.9973155,-0.1420545,,,,,,
2585,2022-11-09 15:30:00+11:00,B14,,0.2528934,0.0999924,,,,,,
2586,2022-11-09 15:30:00+11:00,B2,,0.07608,-0.0732,,,,,,
2587,2022-11-09 15:30:00+11:00,B3,,-0.3237444,-0.0811188,,-0.3720504,-0.0754608,,1.690715,0
2588,2022-11-09 15:30:00+11:00,B4,,0.0358474,-0.1671296,,,,,,
2589,2022-11-09 15:30:00+11:00,B5,,-0.50948,0.463185,,,,,,
2590,2022-11-09 15:30:00+11:00,B6,,0.1929612,-0.0274284,,,,,,
2591,2022-11-09 15:30:00+11:00,B7,,0.004798,0,,0.0195963,-0.0205407,,0.4703684,0.1372106
2592,2022-11-09 15:30:00+11:00,B8,,0.545935,-0.3239535,,,,,,
2593,2022-11-09 15:30:00+11:00,B9,,-0.653868,-0.163836,,3.214532,0,,0.2269414,-0.1034194
2594,2022-11-09 15:30:00+11:00,HOF,241.1,,,240.55,,,242.04,,
2595,2022-11-09 15:35:00+11:00,B1,,-0.2206065,-0.1598493,,-0.286368,-0.24492,,-0.169548,0.0771324
2596,2022-11-09 15:35:00+11:00,B10,,0.349866,-0.0499472,,,,,,
2597,2022-11-09 15:35:00+11:00,B11,,0.0978432,-0.0138768,,,,,,
2598,2022-11-09 15:35:00+11:00,B12,,0.642936,0,,0.0947112,0.0193192,,-0.9458051,-0.1920756
2599,2022-11-09 15:35:00+11:00,B13,,-1.044171,-0.148716,,,,,,
2600,2022-11-09 15:35:00+11:00,B14,,0.2596562,0.0941584,,,,,,
2601,2022-11-09 15:35:00+11:00,B2,,0.0757996,-0.0709716,,,,,,
2602,2022-11-09 15:35:00+11:00,B3,,-1.519221,0,,-1.528861,0,,0.5152575,-0.2347679
2603,2022-11-09 15:35:00+11:00,B4,,0.032942,-0.1614158,,,,,,
2604,2022-11-09 15:35:00+11:00,B5,,-2.3489865,1.0723685,,,,,,
2605,2022-11-09 15:35:00+11:00,B6,,0.1868328,-0.0266567,,,,,,
2606,2022-11-09 15:35:00+11:00,B7,,0.00964,0,,0.035355,0,,-0.3014193,0.0430599
2607,2022-11-09 15:35:00+11:00,B8,,0.6690056,-0.2849907,,,,,,
2608,2022-11-09 15:35:00+11:00,B9,,-1.1831119,-0.1684912,,3.177184,0,,0.1071125,-0.2011625
2609,2022-11-09 15:35:00+11:00,HOF,238.33,,,237.63,,,238.81,,
2610,2022-11-09 15:40:00+11:00,B1,,-0.2566928,-0.1524264,,-0.282672,-0.241722,,-0.1729914,0.0789168
2611,2022-11-09 15:40:00+11:00,B10,,0.318376,0,,,,,,
2612,2022-11-09 15:40:00+11:00,B11,,0.106197,-0.015171,,,,,,
2613,2022-11-09 15:40:00+11:00,B12,,0.601,0,,0.014058,0,,-0.8637496,-0.1753024
2614,2022-11-09 15:40:00+11:00,B13,,-0.8245,0,,,,,,
2615,2022-11-09 15:40:00+11:00,B14,,0.2786476,0.0812922,,,,,,
2616,2022-11-09 15:40:00+11:00,B2,,0.0783108,-0.0754104,,,,,,
2617,2022-11-09 15:40:00+11:00,B3,,-1.470154,0,,-1.475172,0,,0.6477851,-0.2352319
2618,2022-11-09 15:40:00+11:00,B4,,0.0803928,-0.1738728,,,,,,
2619,2022-11-09 15:40:00+11:00,B5,,1.1553192,0.953694,,,,,,
2620,2022-11-09 15:40:00+11:00,B6,,0.1917582,-0.0272574,,,,,,
2621,2022-11-09 15:40:00+11:00,B7,,0.012025,0,,0,-0.028068,,-0.2069945,0.0942842
2622,2022-11-09 15:40:00+11:00,B8,,0.6629904,-0.3211248,,,,,,
2623,2022-11-09 15:40:00+11:00,B9,,-1.076428,-0.2187184,,3.035604,0,,0.109668,-0.205868
2624,2022-11-09 15:40:00+11:00,HOF,237.84,,,237.74,,,238.89,,
2625,2022-11-09 15:45:00+11:00,B1,,-0.1934127,-0.1653405,,-0.2289498,-0.2537644,,-0.1160568,0.056118
2626,2022-11-09 15:45:00+11:00,B10,,0.251713,-0.0511365,,,,,,
2627,2022-11-09 15:45:00+11:00,B11,,0.108624,-0.0154176,,,,,,
2628,2022-11-09 15:45:00+11:00,B12,,0.555968,-0.079254,,0.004664,0,,-0.7730452,-0.1570397
2629,2022-11-09 15:45:00+11:00,B13,,0.159929,0,,,,,,
2630,2022-11-09 15:45:00+11:00,B14,,0.2623104,0.0765072,,,,,,
2631,2022-11-09 15:45:00+11:00,B2,,0.0756045,-0.0727425,,,,,,
2632,2022-11-09 15:45:00+11:00,B3,,-1.399848,0,,-1.41804,0,,0.841092,0
2633,2022-11-09 15:45:00+11:00,B4,,0.0802896,-0.1736496,,,,,,
2634,2022-11-09 15:45:00+11:00,B5,,1.7716268,0.8052028,,,,,,
2635,2022-11-09 15:45:00+11:00,B6,,0.256716,0,,,,,,
2636,2022-11-09 15:45:00+11:00,B7,,0.01195,0,,0,-0.035055,,2.013525,0
2637,2022-11-09 15:45:00+11:00,B8,,0.6469376,-0.2926848,,,,,,
2638,2022-11-09 15:45:00+11:00,B9,,-0.18648,-0.16944,,3.024868,0,,0.1086085,-0.2098173
2639,2022-11-09 15:45:00+11:00,HOF,236.87,,,236.23,,,238.15,,
2640,2022-11-09 15:50:00+11:00,B1,,-0.204716,-0.16958,,-0.2737794,-0.2563397,,-0.1593615,0.0727467
2641,2022-11-09 15:50:00+11:00,B10,,0.3427732,-0.0489335,,,,,,
2642,2022-11-09 15:50:00+11:00,B11,,0.1108095,-0.0157278,,,,,,
2643,2022-11-09 15:50:00+11:00,B12,,0.718688,0,,0.009548,0,,-0.8253694,-0.1677026
2644,2022-11-09 15:50:00+11:00,B13,,-0.9454205,-0.1347795,,,,,,
2645,2022-11-09 15:50:00+11:00,B14,,0.1104128,-0.1512704,,,,,,
2646,2022-11-09 15:50:00+11:00,B2,,0.0772529,-0.0743285,,,,,,
2647,2022-11-09 15:50:00+11:00,B3,,-1.306768,0,,-1.31211,0,,-1.012893,0
2648,2022-11-09 15:50:00+11:00,B4,,0.0801024,-0.1783232,,,,,,
2649,2022-11-09 15:50:00+11:00,B5,,1.690924,1.5326048,,,,,,
2650,2022-11-09 15:50:00+11:00,B6,,0.262581,0,,,,,,
2651,2022-11-09 15:50:00+11:00,B7,,0.00243,0,,0.015496,-0.0240784,,-0.04656,0.16587
2652,2022-11-09 15:50:00+11:00,B8,,0.292699,-0.3606729,,,,,,
2653,2022-11-09 15:50:00+11:00,B9,,-1.090414,-0.2212899,,0.01177,0,,0.1087812,-0.209844
2654,2022-11-09 15:50:00+11:00,HOF,240.54,,,240.6,,,241.71,,
2655,2022-11-09 15:55:00+11:00,B1,,-0.2179072,-0.1634304,,-0.2842919,-0.2506916,,-0.2757552,-0.1174152
2656,2022-11-09 15:55:00+11:00,B10,,0.323952,0,,,,,,
2657,2022-11-09 15:55:00+11:00,B11,,0.1705968,0.042768,,,,,,
2658,2022-11-09 15:55:00+11:00,B12,,0.6887414,-0.249878,,0.004756,0,,-0.7888572,-0.1976392
2659,2022-11-09 15:55:00+11:00,B13,,-0.9000075,-0.1826954,,,,,,
2660,2022-11-09 15:55:00+11:00,B14,,0.2501568,0.0988992,,,,,,
2661,2022-11-09 15:55:00+11:00,B2,,0.0787644,-0.0758472,,,,,,
2662,2022-11-09 15:55:00+11:00,B3,,-1.386388,0,,-1.398196,0,,-1.283883,0
2663,2022-11-09 15:55:00+11:00,B4,,0.078064,-0.178976,,,,,,
2664,2022-11-09 15:55:00+11:00,B5,,1.4813848,1.3022983,,,,,,
2665,2022-11-09 15:55:00+11:00,B6,,0.262145,0,,,,,,
2666,2022-11-09 15:55:00+11:00,B7,,0.012115,0,,0.028584,0,,-0.3297224,-0.082552
2667,2022-11-09 15:55:00+11:00,B8,,0.118482,-0.3631836,,,,,,
2668,2022-11-09 15:55:00+11:00,B9,,-1.0503034,-0.2133544,,0.011765,0,,0.2276076,-0.1036986
2669,2022-11-09 15:55:00+11:00,HOF,240.31,,,240.14,,,241.25,,
2670,2022-11-09 16:00:00+11:00,B1,,-0.2190405,-0.1586655,,-0.2858128,-0.2444078,,-0.2743968,-0.1168368
2671,2022-11-09 16:00:00+11:00,B10,,0.2547519,-0.0363594,,,,,,
2672,2022-11-09 16:00:00+11:00,B11,,0.1683825,0.0341475,,,,,,
2673,2022-11-09 16:00:00+11:00,B12,,0.632778,0,,0.00946,0,,-0.7715925,-0.1567335
2674,2022-11-09 16:00:00+11:00,B13,,-0.8632284,-0.175176,,,,,,
2675,2022-11-09 16:00:00+11:00,B14,,0.405964,0.304473,,,,,,
2676,2022-11-09 16:00:00+11:00,B2,,0.1298466,-0.073749,,,,,,
2677,2022-11-09 16:00:00+11:00,B3,,-1.34274,0,,-1.332058,0,,-1.321552,0
2678,2022-11-09 16:00:00+11:00,B4,,0.0793968,-0.1767524,,,,,,
2679,2022-11-09 16:00:00+11:00,B5,,1.7260348,1.2528684,,,,,,
2680,2022-11-09 16:00:00+11:00,B6,,0.255837,0,,,,,,
2681,2022-11-09 16:00:00+11:00,B7,,0.009644,0,,0.160412,0,,-0.3206877,-0.0803529
2682,2022-11-09 16:00:00+11:00,B8,,0.1139496,-0.3622828,,,,,,
2683,2022-11-09 16:00:00+11:00,B9,,-1.017093,-0.2065932,,0.01169,0,,0.2262832,-0.1030952
2684,2022-11-09 16:00:00+11:00,HOF,239.06,,,238.3,,,239.86,,
2685,2022-11-09 16:05:00+11:00,B1,,-0.1704384,-0.1786698,,-0.2314513,-0.2634328,,-0.2225708,-0.1262522
2686,2022-11-09 16:05:00+11:00,B10,,0.2587264,0.0525538,,,,,,
2687,2022-11-09 16:05:00+11:00,B11,,0.1102515,-0.0156486,,,,,,
2688,2022-11-09 16:05:00+11:00,B12,,0.4791159,-0.1200816,,0.004754,0,,-0.658329,-0.1649445
2689,2022-11-09 16:05:00+11:00,B13,,-0.8770215,-0.177996,,,,,,
2690,2022-11-09 16:05:00+11:00,B14,,0.3802888,0.3050032,,,,,,
2691,2022-11-09 16:05:00+11:00,B2,,0.0771261,-0.0742065,,,,,,
2692,2022-11-09 16:05:00+11:00,B3,,-1.2747,0,,-1.279364,0,,-1.259778,0
2693,2022-11-09 16:05:00+11:00,B4,,0.0768528,-0.1760024,,,,,,
2694,2022-11-09 16:05:00+11:00,B5,,1.736775,1.212255,,,,,,
2695,2022-11-09 16:05:00+11:00,B6,,0.1875456,-0.0267584,,,,,,
2696,2022-11-09 16:05:00+11:00,B7,,0.004852,0,,0.028512,0,,-0.235494,0.0478197
2697,2022-11-09 16:05:00+11:00,B8,,0.1128987,-0.3590706,,,,,,
2698,2022-11-09 16:05:00+11:00,B9,,-0.9844852,-0.199908,,0.009408,0,,1.875456,0
